;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;Unbonded;Unbonded;Unbonded;Unbonded;Missing;Missing;Missing;Missing;Broken;Broken;Broken;Broken;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;NSOP;NSOP;NSOP;NSOP;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep
Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. N_Defect;3. I_Defect;4. Result;5. area pad;6. circularity pad;7. area lead;8. area wire;9. height wire;10. width wire-const;11. width wire;12. area bond tail;13. outer_radius bond tail;14. Inspection Time;1. Defect;2. *N_Defect;3. *Defect Index;4. Inspection Time;1. Defect;2. *N_Defect;3. *Defect Index;4. Inspection Time;1. Defect;2. *N_Defect;3. *Defect Index;4. Inspection Time;1. Defect;2. *N_Defect;3. *Defect Index;5. Area Bond Tail;6. Row Bond Tail;7. Column Bond Tail;7. Inspection Time;1. Defect;2. *N_Defect;3. *Defect Index;4. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *width (um);9. Inspection Time
HE_1_6_O;1;1286.42817518735;1898.588295889;-0.0892106360508007;0.987556330055455;56.1205000012706;"1";0;0;0;0;0;0;0;0;0;14.9731999990763;"1";0;0;"Good/OthersDefect";[1747, 1698, 1801, 1705, 1737, 1698, 1710, 1829, 1662];[0.735425251320442, 0.748071601062999, 0.721325152059641, 0.725260247463894, 0.761095818719287, 0.721422819686163, 0.779187888720795, 0.71077678171378, 0.729973930335267];[209, 217, 231, 215, 201, 197, 221, 202, 218];[2647, 2685, 2716, 2780, 2724, 2711, 2780, 2731, 2522];[121, 122, 121, 120, 121, 120, 121, 119, 117];[42, 42, 44, 43, 42, 44, 44, 43, 43];[42, 42, 44, 43, 42, 44, 44, 43, 43];0;0;34.2610999978206;"1";0;0;0.301300002320204;"1";0;0;0.335900000209222;"1";0;0;0.298700000712415;"1";0;0;0;0;0;0.360800000635209;"1";0;0;0.231699999858392;"1";0;0;0;0;0;0;[36.8, 32, 33.6, 32, 33.6, 30.4, 33.6, 30.4, 36.8];5.3922999977658
HE_2_6_O;1;1301.64562486113;1890.07617076;-0.107544046617134;0.993888228860158;76.7852999997558;"1";0;0;0;0;0;0;0;0;0;1.93489999946905;"1";0;0;"Good/OthersDefect";[1698, 1668, 1666, 1734, 1645, 1597, 1637, 1667, 1664];[0.713465470568922, 0.750821874475668, 0.757642774732486, 0.715517022672819, 0.702273372442948, 0.740891703740638, 0.758579973489463, 0.703080506215921, 0.756972809529139];[214, 203, 239, 249, 249, 238, 205, 238, 247];[2493, 2676, 2493, 2539, 2514, 2472, 2494, 2643, 2361];[122, 122, 122, 120, 118, 120, 119, 117, 116];[43, 44, 41, 46, 44, 42, 43, 44, 44];[43, 44, 41, 46, 44, 42, 43, 44, 44];0;0;17.4666999992041;"1";0;0;0.686799998220522;"1";0;0;0.373700000636745;"1";0;0;0.541999997949461;"1";0;0;0;0;0;0.475400000141235;"1";0;0;0.30460000198218;"1";0;0;0;0;0;0;[33.6, 32, 30.4, 30.4, 30.4, 28.8, 30.4, 30.4, 40];6.71839999995427
HE_3_6_O;1;1276.28245344435;1896.31772292664;-0.0366820904733107;0.986583102112206;21.1517999996431;"1";0;0;0;0;0;0;0;0;0;9.1482999996515;"1";0;0;"Good/OthersDefect";[1711, 1745, 1762, 1708, 1724, 1685, 1743, 1671, 1679];[0.699987619409726, 0.757781517288386, 0.727272825798173, 0.740019734180626, 0.711650146902044, 0.764471913520436, 0.754634993508434, 0.746726227502575, 0.706992575211733];[216, 211, 223, 243, 214, 224, 213, 210, 220];[2643, 2625, 2669, 2659, 2651, 2596, 2672, 2640, 2658];[122, 121, 122, 120, 121, 121, 121, 118, 119];[41, 44, 42, 42, 42, 41, 43, 42, 44];[41, 44, 42, 42, 42, 41, 43, 42, 44];0;0;21.6867000017373;"1";0;0;0.437300001067342;"1";0;0;0.376299998606555;"1";0;0;0.266899998678127;"1";0;0;0;0;0;0.305400000797817;"1";0;0;0.329000002238899;"1";0;0;0;0;0;0;[38.4, 32, 33.6, 33.6, 32, 33.6, 32, 30.4, 36.8];4.83380000150646
HE_3_5_O;1;1284.94950951351;1901.86696135055;-0.119206310310638;0.989496705310529;29.6772000001511;"1";0;0;0;0;0;0;0;0;0;2.49299999995856;"1";0;0;"Good/OthersDefect";[1692, 1646, 1693, 1686, 1670, 1719, 1700, 1742, 1692];[0.710516934439356, 0.74511910970241, 0.693163474484613, 0.741477646931784, 0.720984246241394, 0.723398940723708, 0.764249770965214, 0.759967042813684, 0.785686561243553];[223, 215, 211, 201, 212, 210, 210, 204, 190];[2846, 2786, 2769, 2901, 2731, 2641, 2666, 2785, 2508];[123, 122, 121, 120, 120, 121, 121, 118, 118];[43, 43, 42, 43, 43, 42, 43, 44, 41];[43, 43, 42, 43, 43, 42, 43, 44, 41];0;0;30.3292000025976;"1";0;0;0.381500001822133;"1";0;0;0.304100001812913;"1";0;0;0.35070000012638;"1";0;0;0;0;0;0.356199998350348;"1";0;0;1.094600000215;"1";0;0;0;0;0;0;[35.2, 30.4, 30.4, 32, 30.4, 32, 27.2, 28.8, 28.8];6.39469999805442
HE_4_5_O;1;1300.62963901817;1893.4663025699;-0.148075334781431;0.977450059098928;19.4207999993523;"1";0;0;0;0;0;0;0;0;0;2.22530000246479;"1";0;0;"Good/OthersDefect";[1661, 1709, 1683, 1711, 1695, 1692, 1734, 1661, 1649];[0.757987493967098, 0.723732484881934, 0.757578730474037, 0.769744336210196, 0.769972374336477, 0.765568550377158, 0.805353327492702, 0.792396747999462, 0.817381510115998];[202, 205, 191, 210, 205, 218, 231, 206, 191];[2828, 2856, 2939, 2953, 2930, 2870, 2730, 2655, 2610];[122, 121, 121, 121, 119, 121, 121, 118, 118];[44, 43, 44, 43, 45, 45, 42, 41, 44];[44, 43, 44, 43, 45, 45, 42, 41, 44];0;0;29.8572000028798;"1";0;0;0.414099999034079;"1";0;0;0.340599999617552;"1";0;0;0.260299999354174;"1";0;0;0;0;0;0.832899997476488;"1";0;0;0.656299998809118;"1";0;0;0;0;0;0;[33.6, 30.4, 28.8, 32, 30.4, 30.4, 28.8, 30.4, 30.4];2.3378000005323
HE_4_6_O;1;1288.21792602261;1885.28447423338;-0.0361979061969951;0.98502449897407;39.7510000002512;"1";0;0;0;0;0;0;0;0;0;11.5449000004446;"1";0;0;"Good/OthersDefect";[1686, 1666, 1711, 1704, 1644, 1671, 1721, 1681, 1663];[0.750281030522775, 0.768527367286979, 0.741286442636122, 0.73432363173669, 0.773452891778177, 0.828011194033067, 0.760192656604539, 0.749784528336059, 0.771120264856233];[227, 217, 215, 216, 211, 205, 210, 212, 207];[2468, 2504, 2547, 2580, 2653, 2519, 2607, 2487, 2554];[121, 120, 120, 120, 120, 120, 120, 118, 118];[44, 45, 45, 43, 43, 42, 43, 42, 44];[44, 45, 45, 43, 43, 42, 43, 42, 44];0;0;26.4442000006966;"1";0;0;0.627900000836235;"1";0;0;0.289300001895754;"1";0;0;0.34830000004149;"1";0;0;0;0;0;0.740299998142291;"1";0;0;0.360900001396658;"1";0;0;0;0;0;0;[33.6, 30.4, 30.4, 30.4, 30.4, 32, 28.8, 30.4, 28.8];4.89789999846835
HE_5_5_O;1;1289.00928660972;1905.69415871921;-0.200998031529426;0.979486024495287;23.9067000002251;"1";0;0;0;0;0;0;0;0;0;5.90160000137985;"1";0;0;"Good/OthersDefect";[1681, 1672, 1674, 1680, 1686, 1679, 1674, 1671, 1675];[0.710408340839259, 0.759822395098343, 0.699565186708657, 0.713200568429679, 0.761565364950443, 0.7642987238351, 0.711331475097379, 0.786170305555923, 0.882051005164798];[213, 215, 229, 200, 198, 215, 194, 225, 183];[2584, 2503, 2702, 2658, 2599, 2515, 2579, 2535, 2662];[123, 121, 121, 121, 119, 119, 120, 118, 116];[44, 42, 43, 44, 43, 41, 46, 43, 44];[44, 42, 43, 44, 43, 41, 46, 43, 44];0;0;24.136299998645;"1";0;0;0.818799999251496;"1";0;0;0.892100000783103;"1";0;0;0.825700000859797;"1";0;0;0;0;0;0.694999998813728;"1";0;0;0.872099997650366;"1";0;0;0;0;0;0;[32, 27.2, 30.4, 28.8, 30.4, 27.2, 30.4, 28.8, 33.6];4.65010000334587
HE_6_5_O;1;1302.85053849532;1895.19489401772;-0.174321404012529;0.981945672597206;49.6257000013429;"1";0;0;0;0;0;0;0;0;0;2.6094999993802;"1";0;0;"Good/OthersDefect";[1688, 1656, 1669, 1720, 1628, 1678, 1619, 1635, 1653];[0.70573705531796, 0.716644586291804, 0.69933361197959, 0.742534762709058, 0.766000621588413, 0.696308370532243, 0.770216809794238, 0.737587550374407, 0.797612037811097];[170, 211, 191, 209, 204, 178, 209, 173, 181];[2748, 2746, 2688, 2725, 2776, 2761, 2776, 2793, 2656];[122, 122, 121, 122, 121, 121, 121, 118, 119];[45, 46, 43, 42, 45, 41, 44, 43, 40];[45, 46, 43, 42, 45, 41, 44, 43, 40];0;0;23.9766999984568;"1";0;0;0.818700002128026;"1";0;0;0.856099999509752;"1";0;0;0.883400000020629;"1";0;0;0;0;0;0.644600000669016;"1";0;0;0.646500000584638;"1";0;0;0;0;0;0;[35.2, 30.4, 30.4, 30.4, 32, 28.8, 28.8, 30.4, 33.6];5.10040000153822
HE_5_6_O;1;1277.53915469199;1894.50033596842;-0.0781265053269194;0.986705695487657;32.102399996802;"1";0;0;0;0;0;0;0;0;0;2.9956000034872;"1";0;0;"Wire Sweep";[1646, 1695, 1757, 1694, 1679, 1771, 1658, 1625, 1689];[0.767506734348086, 0.779471086306977, 0.74470897425296, 0.756381810909966, 0.791178063392697, 0.687913550145479, 0.792258177812228, 0.821134489204053, 0.748004676406791];[234, 208, 266, 221, 229, 256, 221, 223, 208];[2631, 2514, 2521, 2709, 2467, 2511, 2408, 2742, 2615];[122, 122, 121, 121, 119, 120, 120, 117, 118];[42, 42, 44, 43, 44, 44, 42, 66, 43];[42, 42, 44, 43, 44, 44, 42, 66, 43];0;0;44.8345999975572;"1";0;0;0.354600000719074;"1";0;0;0.295400001050439;"1";0;0;0.346600001648767;"1";0;0;0;0;0;0.393000002077315;"1";0;0;0.27109999791719;"1";0;0;0;0;0;0;[33.6, 28.8, 32, 30.4, 33.6, 30.4, 30.4, 28.8, 25.6];2.74789999821223
HE_7_5_O;1;1291.39812741351;1904.67374823958;-0.177921985306346;0.99011287596133;29.3715999978303;"1";0;0;0;0;0;0;0;0;0;7.3037000001932;"1";0;0;"Wire Sweep";[1745, 1694, 1715, 1750, 1688, 1679, 1673, 1707, 1719];[0.717266898046417, 0.712626437275444, 0.730396980598203, 0.731932169520264, 0.664935336033613, 0.781890165780846, 0.746073067030468, 0.732115148726815, 0.761947318732419];[210, 204, 189, 182, 197, 225, 195, 217, 180];[2787, 2858, 2861, 2721, 2864, 2806, 2742, 2741, 2600];[122, 123, 122, 121, 120, 121, 121, 118, 117];[45, 44, 44, 43, 47, 44, 42, 44, 45];[45, 44, 44, 43, 47, 44, 42, 44, 45];0;0;14.6004000016546;"1";0;0;0.483499999972992;"1";0;0;0.527799998963019;"1";0;0;0.309299997752532;"1";0;0;0;0;0;0.356999997165985;"1";0;0;0.267199997324497;"1";0;0;0;0;0;0;[38.4, 32, 30.4, 30.4, 30.4, 32, 30.4, 33.6, 33.6];2.01430000015534
HE_6_6_O;1;1289.69296101988;1887.49028769198;-0.123129312452303;0.971384923479206;66.3624000007985;"1";0;0;0;0;0;0;0;0;0;4.73250000140979;"1";0;0;"Wire Sweep";[1663, 1681, 1698, 1726, 1676, 1655, 1666, 1681, 1662];[0.735385174900924, 0.764051541412681, 0.729744906152571, 0.71437738225716, 0.747336781669136, 0.727351247691962, 0.689418243691944, 0.697836074004435, 0.754874840692588];[204, 229, 211, 214, 194, 196, 209, 231, 226];[2713, 2698, 2791, 2737, 2680, 2695, 2653, 2536, 2649];[123, 121, 120, 120, 120, 120, 122, 118, 117];[44, 45, 47, 44, 44, 44, 45, 42, 44];[44, 45, 47, 44, 44, 44, 45, 42, 44];0;0;20.356000000902;"1";0;0;0.44270000216784;"1";0;0;0.320999999530613;"1";0;0;0.390699999115895;"1";0;0;0;0;0;0.417499999457505;"1";0;0;0.320099999953527;"1";0;0;0;0;0;0;[36.8, 32, 32, 32, 30.4, 30.4, 32, 32, 33.6];4.26919999881648
HE_8_6_O;1;1291.0972277205;1887.87443750652;-0.0486101581776925;0.971090895527524;40.6349000004411;"1";0;0;0;0;0;0;0;0;0;4.73320000310196;"1";0;0;"Good/OthersDefect";[1691, 1702, 1726, 1701, 1707, 1675, 1726, 1694, 1713];[0.709799936583328, 0.787642045622532, 0.752400798240204, 0.789910001814029, 0.798115019389883, 0.812141148999391, 0.777662330137566, 0.791967795731212, 0.765183731933799];[198, 193, 202, 192, 224, 219, 192, 219, 218];[2578, 2593, 2582, 2566, 2609, 2626, 2568, 2505, 2695];[121, 120, 120, 120, 119, 120, 120, 119, 118];[44, 46, 43, 44, 42, 44, 42, 42, 44];[44, 46, 43, 44, 42, 44, 42, 42, 44];0;0;15.6033000021125;"1";0;0;0.448399998276727;"1";0;0;0.405800001317402;"1";0;0;0.315999997837935;"1";0;0;0;0;0;0.500500002090121;"1";0;0;0.586799997108756;"1";0;0;0;0;0;0;[36.8, 33.6, 30.4, 32, 33.6, 30.4, 32, 30.4, 33.6];4.14919999820995
HE_7_6_O;1;1277.58026282091;1893.57230637889;0.0480209732630562;0.981278110803416;22.9282000000239;"1";0;0;0;0;0;0;0;0;0;2.52569999793195;"1";0;0;"Wire Sweep";[1732, 1672, 1803, 1728, 1763, 1772, 1809, 1669, 1776];[0.69192267059067, 0.759546058839002, 0.73843489696445, 0.743454930831611, 0.772792744939298, 0.759945933587337, 0.703637043440503, 0.73158543140079, 0.721406257525495];[216, 218, 241, 219, 203, 231, 211, 208, 185];[2657, 2558, 2634, 2633, 2624, 2705, 2493, 2560, 2507];[122, 122, 120, 121, 120, 119, 122, 118, 117];[43, 45, 43, 41, 48, 44, 43, 42, 42];[43, 45, 43, 41, 48, 44, 43, 42, 42];0;0;14.9191999989853;"1";0;0;0.336700002662838;"1";0;0;0.288799998088507;"1";0;0;0.395099999877857;"1";0;0;0;0;0;0.383799997507595;"1";0;0;0.767300000006799;"1";0;0;0;0;0;0;[35.2, 30.4, 30.4, 32, 32, 33.6, 27.2, 33.6, 25.6];8.88789999953588
HE_9_5_O;1;1290.61089149349;1900.65122307929;-0.132686942724213;0.988449529043208;41.8960999995761;"1";0;0;0;0;0;0;0;0;0;13.2685999997193;"1";0;0;"Good/OthersDefect";[1717, 1705, 1666, 1734, 1700, 1754, 1692, 1707, 1692];[0.699970915246299, 0.722934649500169, 0.7504247591237, 0.753222198121025, 0.767078177208366, 0.790373943546932, 0.786287217319256, 0.757088594029069, 0.822444750014308];[215, 209, 219, 234, 209, 210, 217, 212, 203];[2691, 2757, 2742, 2754, 2795, 2868, 2854, 2748, 2637];[122, 121, 122, 122, 120, 120, 121, 119, 118];[43, 43, 45, 43, 43, 44, 43, 42, 44];[43, 43, 45, 43, 43, 44, 43, 42, 44];0;0;40.3733999992255;"1";0;0;0.407999999879394;"1";0;0;0.41380000038771;"1";0;0;0.431899999966845;"1";0;0;0;0;0;0.671599998895545;"1";0;0;0.598299997363938;"1";0;0;0;0;0;0;[35.2, 33.6, 32, 30.4, 30.4, 30.4, 33.6, 30.4, 30.4];4.16820000100415
HE_8_5_O;1;1302.72869714047;1898.69294651411;-0.164537338674782;0.980158097725294;52.7317999985826;"1";0;0;0;0;0;0;0;0;0;5.61889999880805;"1";0;0;"Good/OthersDefect";[1697, 1685, 1665, 1667, 1663, 1684, 1688, 1692, 1668];[0.696825503509562, 0.718348746623319, 0.706407215202206, 0.724448349960114, 0.792659334550276, 0.721985544526199, 0.740934313239624, 0.78130532017301, 0.781364135404984];[226, 214, 194, 201, 226, 217, 223, 188, 208];[2710, 2687, 2553, 2792, 2636, 2679, 2645, 2638, 2504];[124, 120, 120, 120, 119, 120, 122, 118, 117];[41, 43, 41, 45, 43, 43, 44, 43, 43];[41, 43, 41, 45, 43, 43, 44, 43, 43];0;0;30.8579000011378;"1";0;0;0.317599999107188;"1";0;0;0.323899999784771;"1";0;0;0.259299999015639;"1";0;0;0;0;0;0.351599999703467;"1";0;0;0.313300002744654;"1";0;0;0;0;0;0;[36.8, 32, 32, 33.6, 33.6, 33.6, 30.4, 32, 28.8];2.27719999747933
HE_10_5_O;1;1304.58287580365;1890.43798880574;-0.109586568225599;0.985926786217391;36.6742000005615;"1";0;0;0;0;0;0;0;0;0;4.61420000283397;"1";0;0;"Good/OthersDefect";[1725, 1733, 1653, 1707, 1679, 1688, 1619, 1683, 1656];[0.68120218621644, 0.671750529699506, 0.758999481030246, 0.718289676121075, 0.736264356652442, 0.773926977903953, 0.763764654048238, 0.738162244257849, 0.735278832435053];[221, 203, 198, 232, 205, 204, 189, 213, 216];[2890, 2814, 2894, 2772, 2744, 2865, 2856, 2750, 2681];[122, 123, 122, 121, 120, 121, 121, 119, 117];[44, 43, 46, 43, 42, 43, 43, 45, 44];[44, 43, 46, 43, 42, 43, 43, 45, 44];0;0;44.6759000005841;"1";0;0;0.421299999288749;"1";0;0;0.468599999294383;"1";0;0;0.760099999752128;"1";0;0;0;0;0;0.432199998613214;"1";0;0;0.452000000223052;"1";0;0;0;0;0;0;[33.6, 30.4, 28.8, 28.8, 32, 30.4, 30.4, 30.4, 30.4];3.69409999984782
HE_10_6_O;1;1290.87537345672;1879.46586114077;-0.0563171154983494;0.977838827211158;34.9933999968925;"1";0;0;0;0;0;0;0;0;0;13.497500000085;"1";0;0;"Good/OthersDefect";[1689, 1681, 1715, 1697, 1680, 1644, 1663, 1721, 1658];[0.737554265125615, 0.737412891137297, 0.674633804760712, 0.743177596476854, 0.751538348368442, 0.78552317662087, 0.773851014145834, 0.732063484036765, 0.789623646216149];[237, 257, 231, 224, 236, 231, 236, 237, 197];[2839, 2751, 2603, 2657, 2733, 2669, 2731, 2700, 2650];[122, 124, 121, 120, 119, 121, 121, 118, 117];[45, 43, 43, 42, 44, 41, 45, 44, 43];[45, 43, 43, 42, 44, 41, 45, 44, 43];0;0;33.3303000006708;"1";0;0;0.399399999878369;"1";0;0;0.451200001407415;"1";0;0;0.421699998696567;"1";0;0;0;0;0;0.388000000384636;"1";0;0;0.310999999783235;"1";0;0;0;0;0;0;[33.6, 32, 30.4, 30.4, 32, 28.8, 28.8, 30.4, 28.8];7.69750000108615
HE_9_6_O;1;1279.48714111302;1891.95077681747;-0.0204735303729056;0.99233106415096;41.4244000021426;"1";0;0;0;0;0;0;0;0;0;2.74030000218772;"1";0;0;"Good/OthersDefect";[1774, 1684, 1748, 1739, 1705, 1681, 1715, 1696, 1765];[0.740808116066402, 0.768368821533633, 0.70732001237276, 0.712086191619025, 0.746792174859375, 0.802879444438679, 0.716693684920331, 0.756975531425555, 0.736219046359071];[221, 230, 236, 234, 226, 256, 208, 229, 226];[2630, 2543, 2549, 2584, 2473, 2573, 2547, 2559, 2429];[122, 122, 121, 121, 120, 121, 121, 119, 118];[45, 43, 44, 43, 44, 42, 44, 46, 44];[45, 43, 44, 43, 44, 42, 44, 46, 44];0;0;19.7934999996505;"1";0;0;0.394800001231488;"1";0;0;0.409799999033567;"1";0;0;0.398100000893464;"1";0;0;0;0;0;0.502400002005743;"1";0;0;0.426299997343449;"1";0;0;0;0;0;0;[35.2, 32, 32, 33.6, 30.4, 32, 35.2, 28.8, 33.6];6.85520000115503
HE_11_5_O;1;1294.90146373901;1902.7748413384;-0.0912105085813276;0.990183358979323;61.7222000000766;"1";0;0;0;0;0;0;0;0;0;5.69569999788655;"1";0;0;"Good/OthersDefect";[1700, 1722, 1733, 1735, 1677, 1698, 1730, 1736, 1678];[0.737775248611289, 0.788319020759324, 0.690528844009456, 0.696728699285052, 0.683456702702252, 0.737964576679431, 0.767426513767919, 0.691907760480747, 0.772027721206217];[213, 225, 218, 230, 215, 213, 222, 216, 227];[2815, 2755, 2770, 2786, 2704, 2766, 2827, 2661, 2700];[122, 123, 121, 121, 120, 121, 122, 118, 118];[43, 42, 42, 43, 43, 43, 46, 43, 44];[43, 42, 42, 43, 43, 43, 46, 43, 44];0;0;29.0736999995715;"1";0;0;0.40889999945648;"1";0;0;0.481899998703739;"1";0;0;0.407700001233025;"1";0;0;0;0;0;0.360199999704491;"1";0;0;0.40870000157156;"1";0;0;0;0;0;0;[35.2, 30.4, 32, 30.4, 32, 30.4, 30.4, 30.4, 33.6];1.67220000002999
HE_11_6_O;1;1281.86535953714;1891.60583342473;-0.014898396823035;0.994150153693255;19.942800001445;"1";0;0;0;0;0;0;0;0;0;6.28379999761819;"1";0;0;"Good/OthersDefect";[1693, 1737, 1784, 1679, 1680, 1680, 1694, 1675, 1705];[0.796450294714633, 0.804735079551596, 0.718167477381289, 0.701447010459944, 0.731971934253856, 0.80002647246909, 0.704631775906025, 0.727334230967317, 0.728144901201028];[251, 264, 249, 235, 256, 235, 244, 226, 209];[2563, 2623, 2650, 2565, 2699, 2580, 2515, 2659, 2672];[123, 122, 123, 122, 121, 121, 121, 117, 118];[42, 43, 44, 42, 45, 44, 44, 45, 45];[42, 43, 44, 42, 45, 44, 44, 45, 45];0;0;17.8753000000142;"1";0;0;0.422699999035103;"1";0;0;0.507099997776095;"1";0;0;0.326499997754581;"1";0;0;0;0;0;0.364400002581533;"1";0;0;0.373099999706028;"1";0;0;0;0;0;0;[33.6, 30.4, 30.4, 30.4, 30.4, 30.4, 30.4, 28.8, 27.2];1.78480000249692
HE_12_6_O;1;1294.60453400436;1883.04258186199;-0.0562337887962116;0.984720009721016;68.3633000007831;"1";0;0;0;0;0;0;0;0;0;5.71249999848078;"1";0;0;"Good/OthersDefect";[1680, 1694, 1814, 1707, 1702, 1680, 1639, 1632, 1707];[0.741342343330402, 0.827955315288437, 0.723644188914794, 0.737538980748071, 0.710303712794453, 0.76671239613503, 0.762863818222857, 0.800834057467952, 0.746124712594529];[217, 226, 221, 219, 228, 234, 233, 231, 200];[2710, 2851, 2715, 2768, 2671, 2711, 2521, 2426, 2477];[122, 122, 121, 121, 120, 120, 120, 117, 116];[45, 44, 46, 43, 44, 43, 41, 43, 45];[45, 44, 46, 43, 44, 43, 41, 43, 45];0;0;17.8118000003451;"1";0;0;0.317699999868637;"1";0;0;0.344500000210246;"1";0;0;0.399800002924167;"1";0;0;0;0;0;0.341999999363907;"1";0;0;0.573299999814481;"1";0;0;0;0;0;0;[32, 32, 30.4, 30.4, 32, 32, 30.4, 32, 33.6];2.95489999916754
HE_12_5_O;1;1308.4865706813;1893.96855427223;-0.112228330384326;0.983983011039371;53.8132000001497;"1";0;0;0;0;0;0;0;0;0;7.26079999731155;"1";0;0;"Good/OthersDefect";[1708, 1721, 1623, 1700, 1613, 1637, 1640, 1640, 1708];[0.7164559320668, 0.693101841368551, 0.775720145364761, 0.723901597590944, 0.717387222435205, 0.76146737515294, 0.72468393771398, 0.765254792360846, 0.746621563939408];[195, 227, 206, 202, 191, 204, 193, 199, 194];[2811, 2761, 2797, 2605, 2708, 2538, 2576, 2509, 2543];[122, 122, 122, 121, 119, 120, 120, 118, 118];[45, 45, 44, 43, 43, 43, 44, 45, 43];[45, 45, 44, 43, 43, 43, 44, 45, 43];0;0;22.5786000009975;"1";0;0;0.302000000374392;"1";0;0;0.433600001997547;"1";0;0;0.333200001477962;"1";0;0;0;0;0;0.538899999810383;"1";0;0;0.546199997188523;"1";0;0;0;0;0;0;[35.2, 28.8, 30.4, 30.4, 28.8, 30.4, 32, 30.4, 36.8];2.97579999823938
HE_13_5_O;1;1297.63716704609;1897.77238306139;-0.0296184100916251;0.991043408718355;42.4886000000697;"1";0;0;0;0;0;0;0;0;0;2.14789999881759;"1";0;0;"Good/OthersDefect";[1705, 1726, 1819, 1759, 1755, 1763, 1757, 1723, 1704];[0.724221908265423, 0.772900812532408, 0.702008536500837, 0.731455432365796, 0.736171393381604, 0.710992470612665, 0.715673742634441, 0.752715783506407, 0.768625055636278];[211, 188, 196, 199, 198, 185, 193, 185, 176];[2552, 2593, 2658, 2601, 2602, 2723, 2730, 2594, 2555];[122, 121, 121, 122, 120, 121, 121, 119, 117];[42, 41, 42, 42, 41, 45, 44, 41, 42];[42, 41, 42, 42, 41, 45, 44, 41, 42];0;0;14.2572000004293;"1";0;0;0.275499998679152;"1";0;0;0.282099998003105;"1";0;0;0.407599996833596;"1";0;0;0;0;0;0.454000000900123;"1";0;0;0.330500002746703;"1";0;0;0;0;0;0;[30.4, 28.8, 30.4, 30.4, 28.8, 30.4, 27.2, 28.8, 35.2];2.35270000121091
HE_14_5_O;1;1317.03065636975;1891.18556717853;-0.102502635645688;0.990452214424579;25.186399998347;"1";0;0;0;0;0;0;0;0;0;1.93170000056853;"1";0;0;"Good/OthersDefect";[1695, 1670, 1694, 1659, 1672, 1688, 1652, 1727, 1652];[0.757476517121577, 0.756675146709349, 0.706019270272136, 0.760360653399704, 0.740956307347297, 0.690836871389244, 0.73183434490233, 0.771554481609915, 0.810407795253941];[241, 209, 223, 216, 226, 209, 227, 205, 176];[2962, 2713, 2811, 2912, 2750, 2727, 2767, 2630, 2633];[122, 122, 121, 120, 120, 121, 121, 118, 118];[44, 42, 44, 45, 45, 43, 42, 43, 42];[44, 42, 44, 45, 45, 43, 42, 43, 42];0;0;26.0860999987926;"1";0;0;0.312399999529589;"1";0;0;0.327300000208197;"1";0;0;0.29279999944265;"1";0;0;0;0;0;0.38989999666228;"1";0;0;0.302000000374392;"1";0;0;0;0;0;0;[32, 28.8, 28.8, 30.4, 28.8, 28.8, 27.2, 32, 33.6];4.47420000273269
HE_14_6_O;1;1298.97869378843;1877.36092847617;0.0112718459305043;0.99273225505857;31.2604999999166;"1";0;0;0;0;0;0;0;0;0;2.21299999975599;"1";0;0;"Good/OthersDefect";[1699, 1678, 1758, 1689, 1682, 1690, 1750, 1688, 1734];[0.734724861195941, 0.75795930716415, 0.704014570153954, 0.738447739699397, 0.780403263685014, 0.792107980965769, 0.722966966564702, 0.770251986098723, 0.74132255988293];[215, 216, 232, 225, 221, 235, 229, 229, 221];[2661, 2683, 2650, 2714, 2766, 2694, 2689, 2643, 2666];[122, 122, 122, 120, 121, 120, 121, 118, 118];[46, 44, 44, 44, 44, 43, 43, 43, 42];[46, 44, 44, 44, 44, 43, 43, 43, 42];0;0;28.0344999991939;"1";0;0;0.365699997928459;"1";0;0;0.323099997331155;"1";0;0;0.361700000212295;"1";0;0;0;0;0;0.345300002663862;"1";0;0;0.364100000297185;"1";0;0;0;0;0;0;[35.2, 30.4, 27.2, 30.4, 28.8, 30.4, 30.4, 30.4, 33.6];24.6600999998918
