;;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead;FM On Lead
Lot ID;Unit;1. Matching Number;2. Rows;3. Columns;4. Angles;5. Scores;6. Inspection Time;1. Defect;2. N_Defect;3. Diameter FAIL (um)(FM);3. Diameter FAIL (um)(FM) (min);3. Diameter FAIL (um)(FM) (max);3. Diameter FAIL (um)(FM) (avg);4. Diameter ALL (um)(FM);4. Diameter ALL (um)(FM) (min);4. Diameter ALL (um)(FM) (max);4. Diameter ALL (um)(FM) (avg);5. Area ALL (um2)(FM);5. Area ALL (um2)(FM) (min);5. Area ALL (um2)(FM) (max);5. Area ALL (um2)(FM) (avg);6. Cummulative Area (um2)(FM);7. Inspection Time;1. Defect;2. N_Defect;3. Diameter FAIL PD (um)(FM);3. Diameter FAIL PD (um)(FM) (min);3. Diameter FAIL PD (um)(FM) (max);3. Diameter FAIL PD (um)(FM) (avg);4. Diameter FAIL Non-Act (um)(FM);4. Diameter FAIL Non-Act (um)(FM) (min);4. Diameter FAIL Non-Act (um)(FM) (max);4. Diameter FAIL Non-Act (um)(FM) (avg);5. Diameter ALL (um)(FM);5. Diameter ALL (um)(FM) (min);5. Diameter ALL (um)(FM) (max);5. Diameter ALL (um)(FM) (avg);6. Area ALL (um2)(FM);6. Area ALL (um2)(FM) (min);6. Area ALL (um2)(FM) (max);6. Area ALL (um2)(FM) (avg);7. Cummulative Area (um2)(FM);8. Inspection Time;1. Defect;2. N_Defect;3. Diameter (pixel)(Scratch PD);3. Diameter (pixel)(Scratch PD) (min);3. Diameter (pixel)(Scratch PD) (max);3. Diameter (pixel)(Scratch PD) (avg);4. Diameter FAIL (um)(Scratch PD);4. Diameter FAIL (um)(Scratch PD) (min);4. Diameter FAIL (um)(Scratch PD) (max);4. Diameter FAIL (um)(Scratch PD) (avg);5. Diameter ALL (um)(Scratch PD);5. Diameter ALL (um)(Scratch PD) (min);5. Diameter ALL (um)(Scratch PD) (max);5. Diameter ALL (um)(Scratch PD) (avg);6. Area ALL (um)(Scratch PD);6. Area ALL (um)(Scratch PD) (min);6. Area ALL (um)(Scratch PD) (max);6. Area ALL (um)(Scratch PD) (avg);7. Cummulative Area (um2)(Scratch PD);8. Inspection Time;1. Defect;2. N_Defect;3. Total Area;4. Areas;4. Areas (min);4. Areas (max);4. Areas (avg);5. Total Area (um);6. Areas (um);6. Areas (um) (min);6. Areas (um) (max);6. Areas (um) (avg);7. Angle (deg);7. Angle (deg) (min);7. Angle (deg) (max);7. Angle (deg) (avg);8. inner_radius;8. inner_radius (min);8. inner_radius (max);8. inner_radius (avg);9. Offset X;10. Offset Y;11. Offset Theta;12. Inspection Time
HRH14440978;HE_2_2_C;1;1305.81829087265;1876.55338625985;0.478456182855052;0.996326616975068;25.7393000065349;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;13.5755000083009;"1";1;0;0;0;0.0000;0;0;0;0.0000;11.3137084989848;11.3137084989848;11.3137084989848;11.3137;81.92;81.92;81.92;81.9200;81.92;117.593700008001;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;70.3074999910314;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.5146000077948
HRH14440978;HE_2_1_C;1;1323.47242192521;1888.2429975082;0.0499790608226751;0.994106830313171;28.0902999948012;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;15.9600999904796;"1";2;0;0;0;0.0000;0;0;0;0.0000;[13.7637204272682, 9.32952303175248];9.32952303175248;13.7637204272682;11.5466;[122.88, 61.44];61.44;122.88;92.1600;184.32;71.960899993428;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;115.953499989701;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.63179999799468
HRH14440978;HE_1_1_C;1;1313.33993588189;1905.5539733931;0.394477764069352;0.995816859173488;34.4815999997081;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;16.9442999904277;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;136.914899994736;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;72.3410000064177;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.57350000517908
HRH14440978;HE_1_2_C;1;1293.62504236536;1889.55032909183;0.115036567835056;0.990738277126468;14.9085000011837;"1";1;0;0;0;0.0000;14.3108350559987;14.3108350559987;14.3108350559987;14.3108;148.48;148.48;148.48;148.4800;148.48;11.0829000041122;"1";4;0;0;0;0.0000;0;0;0;0.0000;[14.3108350559987, 9.32952303175248, 20.8614476966485, 9.32952303175248];9.32952303175248;20.8614476966485;13.4578;[148.48, 61.44, 163.84, 61.44];61.44;163.84;108.8000;435.2;71.3350000005448;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;64.6290000004228;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.82099999801721
HRH14440978;HE_3_1_C;1;1297.39741019234;1900.52325542711;0.596286614331243;0.995383085247056;25.520700000925;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;23.5373000032268;"1";2;0;0;0;0.0000;0;0;0;0.0000;[19.3328735577513, 11.3137084989848];11.3137084989848;19.3328735577513;15.3233;[102.4, 71.68];71.68;102.4;87.0400;174.08;69.9609000002965;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;135.197600000538;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.84640000993386
HRH14440978;HE_4_1_C;1;1319.01547438408;1880.91335915588;-0.0720500152093339;0.995554375357358;28.7959999986924;"1";1;0;0;0;0.0000;12.4963994814506;12.4963994814506;12.4963994814506;12.4964;122.88;122.88;122.88;122.8800;122.88;25.1102000038372;"1";2;0;0;0;0.0000;0;0;0;0.0000;[12.4963994814506, 9.32952303175248];9.32952303175248;12.4963994814506;10.9130;[122.88, 71.68];71.68;122.88;97.2800;194.56;99.5172999973875;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;148.514000000432;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.20409999403637
HRH14440978;HE_4_2_C;1;1305.6720446138;1869.70249532165;0.376990716214439;0.991702828448808;34.4615999929374;"1";1;0;0;0;0.0000;8;8;8;8.0000;46.08;46.08;46.08;46.0800;46.08;12.0213000045624;"1";2;0;0;0;0.0000;0;0;0;0.0000;[8, 9.32952303175248];8;9.32952303175248;8.6648;[46.08, 61.44];46.08;61.44;53.7600;107.52;106.647000007797;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;118.054799997481;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;3.33980000868905
HRH14440978;HE_3_2_C;1;1284.09595387229;1881.91138396648;0.121833971396876;0.993630299137408;16.904699994484;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;28.6616999947;"1";1;0;0;0;0.0000;0;0;0;0.0000;9.32952303175248;9.32952303175248;9.32952303175248;9.3295;51.2;51.2;51.2;51.2000;51.2;153.81730000081;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;66.6895000031218;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;6.11400000343565
HRH14440978;HE_6_2_C;1;1298.8369094646;1875.44789221622;0.546329725948932;0.994291502463341;28.992699997616;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;24.8292000032961;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;81.2455999985104;"1";0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;174.745800002711;"1";0;0;0;0;0;0.0000;0;0;0;0;0.0000;0;0;0;0.0000;0;0;0;0.0000;0;0;0;1.67930001043715
